clean_text,label
well beacon truth said one ever karl rove conspiracygarbag hawker brit hume nan,positive
nt worri sir aap hark bhi jite ho aur ye haar nai hain ek aur accha mouka hain r alway hero us nan,positive
wo toh camara aur tv pe aan ke liy toilet karn se pehl bhi maa ka ashirwad lene pahunch jay,negative
haruhi cant feel hitachiin fanservic kyaaa,neutral
kuch samay pahl rajiv gandhi ji ke bare bole aap abhi turant rang badal liyesam gand,negative
aur kisi chiz ka pta nahi haa modiji ne public k dil mei jagah bnaa k ye jarur saabit kr diya,positive
verdict bb kyuki trailer kuch nayapan hai aur trailer acha bi dikha nan,neutral
akshay chutiya h aur bhosdi k hindu musalman ki baat kr k logo ko ku bhadka ra mc,negative
toh main usko read karn ke bad un girl ko sorri bola lekin kuch boy unk sath aak,neutral
fadnavi ankush maurya aur tu sabs bade wala chutiya sale nan,negative
happi birthday princess ahenkan bless day stay win send way bear hug nan,positive
yeah tu phir kafi logo ka jana mushkil ho gaya hai,negative
mehrabani wais happi birthday phir syy mani mani happi return day shokhi nan,positive
tumi amr valobasa dada onek valobasi tomay impress love u,positive
welfar societi dr saint g come infront follow stop corruptio,neutral
sir pahl se dher sari subhkamnay hamar pradhanmantri ko motichoorladdocak sir hame bhi khila,positive
congratul pm ais hi aag badkar sari yojna ko pura kare hamri subhkamnay apk sath,positive
happi birthday dear friend allah bless u everi sec life allah pak apko time smile,positive
s wish best begin hope long journey gun probabl th,positive
aar mc bc bdk tera gaad kyu jal gaya nt base becom lie till mark predict nan,negative
org kutti khanzeer ko na sirf harraya hai allah ne balk kutt ki tarah ghaseet,negative
khush kismet hai yeh insan jis ko ramazan mubarak ka akhri jumma mila inde brave man nan,positive
namst sir modi ji mere pass aapk liy ek complain hai aapki pradhanmatri awa yojna kya sarkari na,neutral
ye chutiya drug peddl kart pakada gaya tha diwali ya christma pe chhoot gaya yeh nahi,negative
main priyanka prakash modi dada ki poti main uns kehna chahti hun ki baar mere dada ye v sapat le ki dahej,positive
hud hud dabangg song done dabangg dwivedi,neutral
tmhri lie lanat ka lafz bhi km h tmhn na shrm hai na gerat bs bkwas ati h nan,neutral
eid mubarak bangla dj remix song shakib khan bubli p,positive
abe zate chutiy haramkhor jara sharm kar aur maabaap ki aulaad,negative
arr gaari nahi gaana nan,neutral
shame narendra modi abl put matter womenmuslim downtrodden peopl parliament nan,negative
santa follow itn ananya pandey ka v nhn nan,neutral
opposit never die nhi toh taanashah sarkaar ho jyegi constitut nan,positive
sekh mujeeb nayla kadri jindawad indian armi jindawad jay hind nan,positive
hamar desh neta se lekar media kitna free hain jisko bekar ke mudd par baha karn,negative
ar shaheer fan ko bhi yahi lagta tha erica bohot achi dil ki sachi jealousi nhi competit nhi respect deti nan,negative
dhari nahi hoon sabs phar first one scari nan,positive
usk acc kuch error hogaya hsab log apn aap follow n follow se chale gay nan,neutral
doosro aib nikaln se koi khud achcha nahi ho jaata adam alaihissalam ne apni problem ke liy apn aap ko bl,neutral
hi jada m realli sorri hear pleas could dm full address look thank abbi nan,neutral
lol dont want love want happi life happi life excus aag se left fir thoda chl ke right,neutral
time tomorrow insha allah yall see m hug trophi loss straig,positive
love angel k ye aniket jese mat dalo angel ko gltfeemi ho jayegi ki fir se minut ke tweet suru nan,neutral
save twitter war girl btful boy nahi tum bohot khubsurat ho girl muje nai,neutral
tamam aashiqan e rasool ko jumma mubarak ho jummahmubarak friday,positive
k like k think nationalist hindu bhkt modi b,negative
muslim area delhi okhla jamia muslim friend want buy properti ani info h nan,neutral
bahoot baar sochta tha ki ye banda aaj team kyun nahi h favourit acha h ye rajniti,positive
masla ye k apun khud ni mehnat krna chahta lrki dhoondi famili hi dhondi kl ko agr wo mujhi mar,positive
superdup fantast touch feet wow respect mother katrina kaif bollywood,neutral
thing likabl ca nt win bcoz work s truth laalach ap,neutral
ab ki bkwas band ho gai ho gi ya chup gay ho gay bed ka necha nan,negative
ok sath sath rah kar kheln jada chanc hota chiken dinner hone ka isk alawa gun ka c,neutral
monk dilli k log chaht kejriw ko vote nahi dete dusri bar nan,neutral
girirajji bahut badhai ho aapn ek brilliant potenti indian polit ko ai,positive
maa ke haath mein tattoo girliyapa mom chotaflick,neutral
erica ke pankh ask erica ne kya drame kiy chee chee khud ko erica ke fan bolt ho aur itna bhi nhi pata nan,positive
ravi kumar nd registr sir gmail account disabl nd sir rrb gr joinin,neutral
yee dekhna chyee harm khoor judiciari ko fasl kern rakhir kerte han aur mujrmo chati ke dil adalt khol,negative
see minut boy miss ya nan,positive
aesh aap par yakin hai aap meri ho par dil ek jaldbaz lagi hai mai aap se miln ke lie tadap rh,positive
habibarao magarmach k ansio paancho ungliyan barabar nahi hoti taali aik hath se nahi b,negative
veri good decis lekin sirf ek mahin k liy nahi balk hamesha k liy godi,positive
ridzz mjhse nh hoti prhai lakin men bara admi bnu ga parh k q heqk nh chahta meri bv bachi kisi cheez ko tar nan,neutral
ha gareebo ko giraftaar karo aur ko nahi kyuki wo train khilona nahi bechta na,negative
aww nice could nt resist alway want ya know say chucklin,positive
kejriw sarkar ne dilli drama diya credibl lutayi aur entertain bhi diya ne,neutral
kapil freak sad pakistan team mein kheln ke liy somali bhi nahi ayeng nan,negative
jane nt know talk sorri sister wrong berni nan,negative
bakra mandi ke patha sale hai mandi wala goat farm,neutral
today book ticket close buddi fav actor first day first show bharat nan,positive
offici group stage ki tak toh sahi keh rha lekin agar knockout mai hua india se match toh pak jeet ga nan,negative
pakistani kisi ko nahi baksht swear dunya ki sabs haraami qaum hai pakistan ki nan,negative
love thoma stanley holland amaz rd,positive
agr koi tum se bhalai ki umid rkhi usay mayus mat kro q k logon ki zrurton ka tum se wabsta hona tum pr,neutral
koi aaafat nahi aaegi aur aayi sarkar nikammi hai ism koi baat hi nahi k,negative
tab bhi aap chup hai kyu ki isp rajniti nhi banti na umid krta hu ki apko ye smjh ayega ki lynch sirf hindu hi,negative
iss pehl ke bohat dair ho jay humein pashtana pare kiun na hum khud ko azaad karein apn dard se apn,neutral
aap khali pil dhyan dijiy agar itna bada mandat hai jarur kuch hai us aadmi jiska naam,neutral
mojuda sarkar ne sirf chunav jeeta hai rahul gandhi ne desh ka dil jeeta hai rahul gandhi har kar bhi jeet gay,positive
right time fuck bakrichod ke aulad ke maa chodn ka nan,negative
go super fun superdancerchapter mr theek hai saksham come togeth nt miss th nan,neutral
ji sahi kaha lekin un desh mein hindu muslim keh ke facil bhi nahi di jaati waha bahusankhyak ke saa,negative
aaj bhi yaha jese kutto ki kami nhi apn log jese kutt ka saport kart dikheng par,negative
ha ha ha went tweet ca nt stop laugh papa ka kehna mano agar akel la,positive
iska toh koi bhi video ya audio dekhna hi nahi hai bewakoof aadmi hai ye,negative
wow peh baar itna badhiya fantasi app dekha criczar veri uniqu download tri,neutral
mushkil tu nhi hai polit religion pe ala bala pe baat karn waalo ko ye bus aur laachaar loog nazer kiun nhi aat nan,negative
jnu alway contribut best genr develop nation congratul alumni smt nan,neutral
mere khayal se jyadatar log mental ho gay hain jinko unki jeet hazam nahi ho rahi sadi si congr,negative
girl alreadi excit celebr birthday nd june let s sonakshian,neutral
bhut aacha song h love nan,neutral
oh god feel nan,neutral
new post jkr rickettoss atch predict guy payment close hai toss everyday free session free dunga aaj,neutral
ind lagta hai rahul ne uski payment band ki hai kyuki usn apn logo ko pyaar b,neutral
wc mai india ke jeetn ka main factor no yuvi hi tha bhut right balanc tha us time ka toh,neutral
evm ke harwar set kark chunaaw jeetaa gya hai elect commiss pese khaakar bjp ko jitaya hai hardwar,neutral
mohad abbb saal paidal chala kar madarchod pappu k gulam hindu rashtra k liy taiiyar hoja katu nan,negative
gadkari sir pali dist marwar jn tahsil ke gavo sadak ki halat bahut hi kharab ho chuki hai krupya aap vishesh dhyan deve sir nan,positive
bjp valo ko andh bhakt bolna vala khud andha h chamcha c,negative
fancaf tran sejun hahahahahaheheheheh got fat practic room heheheh delici nan,neutral
jalan nahi sharam ki humar najayaj aulad itna nalayak kais nikla sala jalan,neutral
thank hamara q thank tow apka kay apnay kisi kay liy nahe balkey hamarey liy hum tak achi,positive
susmita manjo bhaya ar look soo cute nan,positive
om hindu hatya ho chuki bahno ka rape kiya,negative
patrag jab ap congress ki dhajjiya udat ho na tab bahut maja ata h sir ap har kar bhi jeet gay sir hama,negative
fine touch feet indian hon presid ram nath kovind sir india hon st ladi smt savita kovind m,positive
yogendrayadav looser feel imp actual real peopl india iss gadh ko ghas bhi nehin dalt nan,negative
break news trend nan rehn ke gham jcb ne ki suicid ki koshish jcbkikhudhayi,negative
ankush tu wahi jhat ka khujli bc jab khujan jao ese bhagta,negative
one smartest intellig hun know forver celebr mummi nan,positive
papa great super duper papa aaj bi dera sacha sauda sari sangat wasi ki wasi hi aa rhi h koi kise k khne pr ruk n nan,positive
appreci love baazi nawal pure thank help good luck exam nan,positive
ye pakistan criicket team k taptan hai jo pubg parachutt k tarh team pe nazil howa hai nan,negative
sir ji home minist ban gay jis desh ka home minist amit shah ho achchaa hi hogaa nan,positive
abe kalu tu kisi ko imandar mat bol itiha gwah rahega ki tune treno ki patria bhi nahi chhodi aur,negative
madam koi acchi kitab padho aisi violent kitaab padhkar aap bhi violent ho jayengi nan,positive
msa laugh made fun whole life m easili embarrass mean ca nt,positive
love u champion happi aapka worldcup k kuch matcho aapka yogdan ach se yad h mujh,neutral
love heart,positive
block kid seedha dil se nikal phenkti hun nan,neutral
kaun kahta hai modi ji ne sawarno ko samman nahi diya jo suvidhay cong yug sirf kuchh varg aur jat,positive
ghar look like good cook stori hehe hum bhi issi mulk main rehtey hain bhai lol nan,negative
sharma aby chutiya ye choti chaddi gang krti hai muslamn nhi lgao uspr ki,neutral
hamar intellig miya agay hei ab ye bataw kiss hate kart ho,neutral
ye bhi koi puchn ki baat hai one handsom nan,positive
big boy form vanish th stroke mo sukun paa nan,neutral
pradhan marntri ji bahot bahot subhkamnay dher saari bdhaayi modi ji aap pyaar hmesha ays hi janta parivaar,positive
hearti congratul desh ka chowkidar landslid victori general electio,positive
sir ab boln se kaam nahi hoga mamta aur owaisi par lagam jaruri hai ab desh ek k,neutral
nitish ki agar bar palti marn ki koshish kiya inka bhi halat wahi hoga jo sp bsp ka hua tab rajniti,neutral
gawar tu saala kutta hai kuch kam nahi hai deshbhakti jesa gu stool movi karta hai dekhn joker,negative
ye mull sirf maar ki bhasha hi samjheng hindu log hatiyar kyu nhi uthat ye meri samajh se bahar,negative
god genuin pray god bless child bad word jiski maa ko itn bure bol boln nan,neutral
friend aaj dinner ka bill tu pay karega mujh bhookh nahi hai,neutral
tu aaj wake kitna juuth bole gye modi g dd newz dekh rahe thi tum kyu aapna samey baja rahe,negative
jay shree ram jay shree ram jay jay jay shree ram sare bolo jay shree ram jor se bolo jay shree,neutral
realm walo updat krne ke baad phone realm logo pe stuck ho jara ye tha tumara stabl updat itn mhino tk pap,neutral
random girl cool ek baar pakdo toh shi fir pta chlega kitna garam hu girl ajeeb chutiya hai tu bc nan,negative
left ka karog samarthan right karega fail lega apn hath pich dege pel nan,neutral
varuni aapki bodi toh move kar raahi thi par aapka dil nach raha tha waah salman shilpa last season nan,positive
mustafa read jab dil ko lagti ha tab h dil khuda se lagta ha true opinion nan,neutral
ap bhi agar modiji ke sath hoyein aj jeet apka vajud modiji se tha khamosh hog,neutral
malik sahib iss jaisya behenchod ky ghar mea iss ki maa aour behen mea,negative
sayyyysss naii roz thori na peeti hun ye b bht din phli ki pic hai r ye vapr tha isk ilawa br sheesha piya hua bss nan,positive
democraci sale phir chor kon ha bhai jo tmc log bjp mn shamil hore ha jis ko tum gali dete,negative
evm se banegi bjp ki sarkar,positive
teri ankho ki namkeen mastiyaan teri hasi ki beparbah gustakiyaan teri julfo ki lahrati angdaiyaan,positive
pallavi asksaipallavi someon know someon special huge fan ur name nikhita plz say hi nan,positive
inshaallah harami hindoun se ham aik aik muslim ka gin gin k badla len ge ye harami te,negative
good morn facebook world salaam alakium ramadan mubarak nan,positive
bologuruji ap nikhil ghumn gye ho na love guruji nan,positive
problem vipaksh ki nahi unk aisho aaram ki hai unk liy aaj tak toilet gas electr mudda,negative
unlimit earn money roz dhan android app best earn app india,positive
hi sad pls talk unless go buy coffe tell pretti bc half second away nan,negative
kareenakapoorkhan bebo beauti queen come back bang danc india danc show super judg,neutral
savag jais social media par logo ko block kar sakt hai wais real life kyu nhi nan,neutral
jacquelin dubai come cant wait perform u team dabangg orbiteventsdubai sunglowentertain khale nan,positive
sharma,neutral
dunia mein gatia se gatia kam kar liy magar kabhi wow nice post thank share wali harkat nhi ki nan,neutral
ha bhai pta nahi ye kon tha jo sala e,neutral
kya dua du didi aapko es birthday pe meri umar bhi aapko lag jay happiest birthday bhagwan aapko,positive
gujju famili member love care time maandu koi ek jan padyu hoy pan k,neutral
aacrew ooooo look like fun hope s great experi nan,neutral
anyssa happi birthday boo crazi think met like year old today turn happi birthday,positive
lmao uhhh work dawg nan,neutral
year pudhupettai true cult classic master film maker alway feel proud hav nan,positive
nihayti chutiya log vo actor apni hi film ko leke mzaak nhi kr skte kya mention mai ghus ke gaali deni h,negative
qus ye hona chahiy desh sabs bada paltu kaun hai ss ko remov kar ke kajriw ji naam dalo nan,neutral
oye shatram dm close hua hai aankh kharab nhi jo dikhai nhi de rha tumhari baat nan,neutral
cutest punch bag scene itn pyaar se koi sri bole toh koi bhi pighal jae naamkarann avneil adiza,positive
anna ji ke andolan ko saphal kejriwalji ne hi banaya tha ink hatjan par aaj annaji kahan hain sabko pata hai,neutral
jis insan ne hamar haak se hame juda kar diya vo mahtma nhi ho sakt mana ki ajadi se pahl unk,negative
politician ki tarah journalist ko bhi apni dukan chalani hai pahel bal thakeray ko galiya dete rahet,negative
congrat grootman yengwayo kutta uncl would proud yoh asizokuthukwa madoda kwezondlela nan,positive
ntf haan har episod khatarnak hota h nan,neutral
g g muji kahan smajh aye ga main tu nasmajh hn doodh peeta bacha hn smajhdar tu aik aap hain,negative
ppp kion ye tumhari behen lay k bhag gaya hay salay barway nan,negative
badhai ho bhai aap jais log hi poori nistha k sath modi ji ka sath de sakeng aasha,positive
siddiqui civil war tumhar pichwad mein ghuss di jayegi sala gandhi ka ghulam nan,negative
nawaz choor ko q k us na sara pasa chora kr bahir la gya aj pakistan main bacho ka koi acha hospit nahi hai sala ganja nan,negative
tum sirf apni wajah se nahi haar ye jo tumn jais log bhar rakh hain na jinko,positive
repost masoomiyat ko sach ki zaroorat nahi hoti kyunki uss saccha kuch aur nahi hota kaafir prem,positive
hume tums pyaar kitna ye hum nahin jaant good night yash sweet dream love u lot,positive
kahi aapka ishara haramkhor bevichari besaram behaya kamina chutiya kalutosh ki tref nhi mu,negative
yadavpooja tum jais logo ke hi karn sp ki ye halt hui hai jo jyada hi apn aap ko smjhdar smjhte hai par hote nh,negative
weneedrahulgandhi entertain mein aisi mahilayen hai jo har saptah bachcha paida kar sakti h,negative
shuru ho gaya inka naatak modi keep someon bjprss huh amit shah home minist look co,neutral
anoth chotu babi whole cuti ilysm mother liter beauti omg im alway need nan,positive
honest love never forget wasim akra,positive
jis bjp ne jayant ko sansad banaya tha vahi jayant bjp ko dafan kar rha tha ab saal masti se kaato p,negative
yeh germani ki wajha aj europ ka nam neokutta hota nan,negative
kabhi inki promot per bhe ghor kijiay ga mulki awam ka paisa khatay hain mohabbatain chor siahsat dano sy nan,positive
didi aap ko jai shree ram fasa k apna mota bhai bengal jeetn ki taiyari lag gaya,neutral
main apka feedback apni team ko forward kar diya hai aur isp uchit action liya jayega kisi aur,neutral
kahi bhi kuch bhi hone zimmedar bjp ye chutiy ke nazar abe itana hee khujli hai gaand,negative
waseem bhai jab bhi ap free hon tou plz post selfi mashaallah truli love bhaiii,positive
jashipur ka electri depart world ka sabs matherchod aur yeha ka local neta puchiy mat nan,negative
andersen howarth hope pray okay mate fire last week us nan,positive
k tweet done lagey raho solo motion mai bookbharatticketsnow nan,neutral
nan,neutral
bila tafreeq jo bhi dolat e islamia pakistan k khilaf hy ka sar kalam karna farz hy kisi ko ye haq nhi k,neutral
today s episod mind blow amaalmallik sir aur meri nazar aap per se hat hi nahi rahi thi jacket suit nan,positive
unmatur hai saal jo block kart hajn nan,negative
hindu offic observ roza behalf ail driver maharashtra,neutral
manish hijd tu thakur nahi ho sakta nan,negative
tamam aashiqan e rasool ko jumma mubarak ho,positive
tumhar pe thuk ke chale gay sab fir bhi apni adat se baaj nahi aog saal congress ne raa,negative
parliament ko cann samajh liya kya nan,neutral
aapko bhi win us nan,neutral
khasta bilkul nahi rehta balkay quetta garam aur taaza naan khane ka concept hi nahi hai logon thanday n,neutral
bosidki sharam karo kitna vote aayar tuje saal deposit nahi mila sabs bade gaddara chutiy b,negative
bakwa band kark odisha aak dekh k jao dara singh kaun tha pratap sarangi kaun hain,neutral
worldvictorioussaint america ke shri anderson ki bhavishyavani bharat ke dehat ka ek dharmik vyakti ek manav ek,neutral
nandani manik tum yanha kyu aay manik ager main nhi ata toh nandani ager tum nhi ate toh surpris surpris raht lakin tu nan,neutral
koi ni ayega bachan na bjp na modi khud ko majboot bnao video bnane se kuch ni hone vala vais bh,neutral
train malda town express us train ki itni halat kharab ki railway station ke koi bhi karm chari sun ne k,neutral
adarniya ravi bhai sahab aap ko bjp ki jeet par bahut bahut subhkamnay ab vesno devi mai ke darsan,neutral
modi gaddar amit shah katil protect imriti bazi randdi lao piyush gabar rail bech de nirmala tatti loot le desh nan,negative
beb ik ure stress shit u got aight love,positive
varsha ye ashleel batein nahi hai sach hai nan,neutral
manmohan modi kuch bol bhi le bc,negative
icc ko request ki thi humn wo kehtay hain match lazmi khelna parega aisi point nahi de sakti england ko,neutral
thank bhai hum sab ghumi ghumi kart hue jaror full famili ke sath aayeg u rock bhai nan,positive
om aap sab accha ho par ram rhim banda hai inh nikl,neutral
gau rock heart love,positive
awaaz bad see jdu bjp fight intern benefit parti,neutral
ind love see happi mother face parmatma ais khushi har maabaap ko dae,positive
kaa sichai avm jal sansadhan vibhag k mantri ji bhi aam janmana ki aawaj ko aap ki tarah hi sunt thank much,neutral
pahal desh se jativad khatm karo aarakshan khud b khud khatm ho jaega lekin wo tum logo se hoga nhi,positive
opinion soori fun s sad imho play format stupid nan,negative
mj haha sach mein jhand life hai yar haha iam readi want work day nan,negative
abe ye grievanc forum bad kholeng ye caravan ke discuss tu apna tax ka rr kyu kar raha hai kya gupta ji nan,negative
thank sis totoo yan artista din naman nagdedecid sa mga project na tatanggapin nila maja nan,neutral
gilmour hmmmm realli sam outlaw someth admir peopl even,neutral
galt h god sb dekhta h nan,neutral
r k pakka gobhiji ke emo vale scene yahi likhta hoga nan,neutral
ye jahalat nahi aur kiya hy masoom bachon ko bhi adi horahi hy hiv vaba ki shakl akhtiar kar chu,neutral
love jihad dharmantaran khule aam ho raha hai fir kyu hinduo ke har tyohar pr ap,negative
meri team india hai lekin world cup na jeet bas nan,negative
filhal poora india handkerchief apna sweat pooch raha hai dont worri c temperatur mubarak ho nan,negative
fashion kart hain lekin ladkiyon ki tarah yeh nahi bolt tune last gather pe yehi sare lehen,positive
dharam vir dont sharia civillaw india post shahbanocas supremecourtofindia helpl,neutral
nishant aur ais log har jagah har topic par mileng jo har baat mai antin boln lag,neutral
project ka pap khatam hua ab sala theori kaun sambhalega die,neutral
thesss tari maa ke chuth gando harami mother chod bhosrien k nan,negative
look absolut stun whatev attir choos sheer reflect eleg nan,positive
aeri aww s realli cool thank buddi nan,positive
abhi toh oath liya v nahi media ke sath peac ka v agenda shuru ho gaya hai,neutral
sundar one skill unmatch one goat clay court player one form life simpl nan,positive
arjun ram meghwal ji ke dusri baar mantri banay jane par yashasvi pradhanmantri shree narendar modi ji avm rash,neutral
congratul sir bharat ke liya nehi app katrina swag se swagat song million ke,positive
thank god shahrukh khan nt take lagaan movi offer aamirkhan perfect movi oscar worthi per nan,neutral
kuchh nhi hoga media wale aur nich gireng janta ki nazaro jais unki chamchagiri aur dalali start h,negative
desi famili love care everi moment bimaar ek hota h khichdii poora khaandan khta hai nan,positive
pta nahi never lol join kark aur top posit pe pahunch ke job chodna sthg big humein mili h,negative
happi birthday g stay mane nan,positive
best pathano r kashmiriyo k sah muqabla bazi khud k per pr kulhari marna ha nan,neutral
dg sir aapk munh se ye hawker ke bare safayi achhi nahi lagti hathi ke dant khane aur,neutral
bhai phela tu apana vika kar la keju na q laat mar ka bhaga diya singl parti offer,negative
oh also got pictur cool kid damn s fun keep energi dhar,positive
bahi apka bahut bara fan hun mera ek chhotasa youtub channel hai pleas bhai use subscrib mar digiy nan,neutral
ji nahi dusra fc h phla insta ka shikaar ho gaya oh btw multi fandom x nan,neutral
isko keht hai haarn ka doura anap sanap bakwa karn lagt hai kejriw ki tarah nan,negative
bmf patriot sy algazi wish dear laxmi agarw veri happi birthday may allah bless pihu h,positive
sant rampal ji maharaj se diksha lekar nasha mukt hoon aur apn jeevan ka khushal zindagi jiyo duniya nan,positive
fouj ko zardarion sharifo ki naslon ko phansi daini k baray mai sochna chahye nan,negative
yeh kutt fauji tassub se bahir hain yeh lac pig jo qoum ka haq maa,negative
surya think meant sabka sath sabka vika nan,neutral
worshipp kabhi apan tweet khud v padhti ho nan,neutral
whole republ eseng team ya bolo ee formilweng ke rraagw,positive
lawrenc iss kya toh aaj shayad dinner nhi bnega chutiya critic nan,positive
jai hind jai bharat ji chunav prachar ki apni aakhari jansabha khargon mp aap ne saaf kaha,neutral
excus ye aap ki ticket gir gyi hai thank bhaiyya bhaiyya mat boliy blushi,neutral
ohh bibi ki choti bibi larki bol larki oh bc hum danda dengi jo pakistan ka paisa khaya wapi kro ku,neutral
yoonmin fed us much today realli beauti day yoonmin shipper live best live right,positive
sahi pakri hoo pick send karana mujha best nan,positive
humn project ka achar nhi dalna ik ne agar eent rakhi nhi toh hamar saro pe qarzey ki eent mari,positive
sachi ni pta wo knsi maa bappp hain jo bachon ki esi batein b man lyti nan,neutral
ujaad jaana tha jo anjuman ais toh itn salik se sjaaya kyun tha nan,neutral
gone mme laptop get call molepolol someon ask came ka molepolol said ke ko gae caus nan,neutral
ham awam hain q k musalmano ne saal tak angrezon par hukmrani ki mager k bad muslmano ki api main nan,positive
get food chu want dont matter food himbruh chu want mejust get food h,neutral
follow u follow follow twitter pe swagat h apka nan,neutral
never seen one bolan driver ko gandu nahi hai never one drive like complet chutiya nan,negative
nahi hardik nahi abhi karn ka time nahi hai practic pe dhyaan de teamindia cwc,neutral
wht expect boot licker parti khao khane nan,negative
jais hi modi ne aam muslim ka vishwa jeetn ko baat kahi jhtt se muslim ke thekedaron ke pait mein maror uthn lag nan,positive
amit shah ke chakkar congress left lutyen rajnath ko halk le raha hai truth senior,neutral
rail mantri ji tatkal wl ticket per charg kyu lagta hai ye sarkari loot band honi chayiy nan,negative
boo hoo us horribl racist white peopl hor,negative
irish standard way say love mo ghr translat liter mean heart nan,neutral
kisi aik parti ko itna follow karna ky os ky galat kaamo ko bi defend krni ki koshi,neutral
ent plz sir tell katrina role sooryavanshi sachm intezar nhi h,neutral
bhaisahab ko bhi mehsus ho gya h tk bjp hi rehn vali h nan,neutral
aithey aa becom shaadi anthem year thank enough aitheyaasong thefilm nan,positive
great afridi bus aik tweet mns ka sachiiii phir nahi ghussa nahi katna acha nan,neutral
mujh nahi pata hamar politician ki kya majburi hai warna haqikat unh bhi pata hai hatsoff offic nan,neutral
huyyyyyi yung crush ko sabi niya sakin wait pota felt harrrd nan,neutral
ek hote hain bhole log ek hote hain bht bhole log phr ate hain wo log jo smjhte br worldcup pakistan jeet ga wtf nan,positive
good idea famous shit iss sona mohapatra social media tho bnni rhegi ek nan,negative
mla ji pleas follow advic given lokpriya neta nan,neutral
congress presid done great job come back strong fr,positive
nahi congress ki aaj ki jeet evm ki jeet h tum chutiy logon ka kuch nhi ho skta h bete nan,negative
stand nay someth wrong tweep mbu stand fuck stand nan,negative
shadyantra kabhi safal nahi hoga nan,neutral
arpit uthao saal ko vahan se sir kind get brat airlift shift tihar nan,neutral
wo jo gaan hai jo ki lip sync nahi unk koi mayn hai nahi jo bhi gaan jo hit hue hai wo lip sync ke hue hai nan,positive
sir aap trust wapi nahi kar payeng bjp nice intellig person ab bjp risk nahi legi,neutral
gulwish sorri say hum pakistan k alaiwa kesi ko nei manti inshallaha pakistan jeetay ga nan,neutral
bruh huh stfu jaao nobodi s m dead good night nan,negative
janta ko evm pai pura vishwash kayon ki janta nai modi ji ko hi pm banaya hai app log jais pahl bo,negative
onesolutiontoeveryproblem jis trah fake te gand indian tv media ne dera sacha sauda khilaaf fake propoganda fake,neutral
himat hae tv administr ki jo band ko apn channel pr live dekhat hain nan,neutral
shawani spokesman jam kamal parti bap nan,neutral
chup kar warna aankhon ki laser se teko jala dunga sala sacredgam ki date nai bata raha hai nan,negative
proud mother clap son prime minist india simplic best modiswearingin modisar nan,positive
ye hitler bn gyi h oy hitler dd ab kya pura desh k logo ko andr kregi think enko hi,negative
joke owaisi jargi ansari ko ye baat samjhani chahiy nan,neutral
chacha ji sri ji ko iss vishal jeet ke liy bahut saari subhkamnay ab hoga asli nyaya sabka saat,positive
makind agebeeka good good mean level asha nan,positive
nobita hun mai say teri hai teri nan,neutral
best dost aaap agay badho mai apk saath hoon,positive
musalman ko jun hindu milkar mart hain usi ko lynch kaht hain mana ki pasiauti ke log bahut sa,negative
bs articl hat jae pure hindustan patakh phodeng jai shree ram nan,positive
need love,neutral
ach haal mein tou balochistan bhi nahi aur sindh aur janoobi punjab mein bhi koi jannat ki nehrain nahi beh rahi,negative
doubt molvi beard sign islam cultur oblig chutter usual c,negative
matter hehe,neutral
girl sm indrani z ya j se koi farq na padta bibi masla,neutral
jo fail ho rhe wo server issu ka bahana krke nan,negative
lekin ganga maa jab bulati hai modi ji jaat hai anti nation,neutral
time today releas chandigarhamritsarchandigarh intazar ke ghriyan khatam hoe best luck love yo nan,neutral
dibet jane ke layak hi nahi rahe kya jaeng sansad jane parbhi roak lagado kya kreng waha jakar,neutral
well come modi ji save villag citi countri jai hind nan,positive
aay haay gaurimaa dulhan se kam nahi chamak rahi hai ap masha allah love way put sindoor tr nan,positive
x hello bollywood pleas great give us anoth film like yeh jawaani hai deewani yjhd,positive
pradhan panauti ji south africa ko aapn lapet diya ugla number kiska hai nan,neutral
smile ahahahhaa day feel nostalg well indian advertis industri evolv th,positive
bagd tumar jaiso k wajs ab tk mandir nahi bana mandir chod k mudd chahiy,neutral
sir bhanpur tehsil kotedar rupy kg ration de rahe hai ye bhi sangyan lijiy nan,negative
bhai tu rahn de ais sabd mat suna tere sakal aur teri ghatiya buddhi ka parichay pahl hi ho chu,negative
namastey india love ur post ashish chanchalani pls collab plssssssss nan,positive
tagda group hai aaplogo ka good nish nan,positive
khila kamal modi ke super sunami ure kunba,positive
polic ke pass power hona jaruri abtak polic asmarth unk yogyata pe lagam laga rakh,neutral
insallah aaj bhi mauka nahi aayrga jeet dekhn ka mat,neutral
comment rt spree apun ka dil bahut bada hai rts dega sbko nan,neutral
ap ke cover pic kisi bachhi ki pic sayd apki beti bhot pyari ek beti ke baap ko ai,positive
sir ji hum marwadi log bjp ko vote dete hai tax dete hai hum logo ki jayada demand bhi nhi r,neutral
modi par pura hindustan ek ummid lagakar baitha hai bhagwan modi ko itni himmat de ki ye har,positive
nation dress proud captain wear shalwar,positive
aditi aaps v hai bas batata nhi ki kahi bura na lage nan,neutral
sambitji hame aapk harn ka bahut dukh hai ham dil se aapki jeet caht parantu hame pura vishw,positive
arvind kejriw wo hai jo baccho ki jhuti kasam khay kursi ke liy baccho ko bhi nahi baksa rajniti ki ak wo ha,negative
rathe rahul ko resign kr dena chahiy kyunki rahul ki imag pappu bn chuki h aur mainstream media ise jari,neutral
